"trait_id";"experimentation";"fk_materiel_id";"madate";"station";"pos_deb_lat_dd";"pos_deb_long_dd";"pos_fin_lat_dd";"pos_fin_long_dd";"distance_chalutee";"duree";"nt";"pt";"nom";"nom_fr";"engin";"masse_eau";"salinite_classe";"systeme"
11894;"DCE";2;"2016-10-01 11:17:00";"10";49,1953;-0,166217;49,198217;-0,170517;467;10;39;650;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;2;70;"Anguilla anguilla";"Anguille d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;6;30;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;2;NA;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;19;39;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;2;NA;"Cottus gobio";"Chabot";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;2;NA;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11417;"DCE";2;"2016-04-22 11:00:00";"1";49,197833;-0,17;49,194167;-0,166;592;13;1;6;"Barbatula barbatula";"Loche franche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;1;4;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;7;41;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;13;20;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;4;7;"Barbus barbus";"Barbeau fluviatile";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;1;NA;"Sander lucioperca";"Sandre";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;2;10;"Cottus gobio";"Chabot";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11418;"DCE";2;"2016-04-22 11:50:00";"2";49,1935;-0,163333;49,188333;-0,164;690;11;3;8;"Barbatula barbatula";"Loche franche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11419;"DCE";2;"2016-04-22 12:38:00";"3";49,18875;-0,164167;49,184083;-0,164217;558;12;1;NA;"Anguilla anguilla";"Anguille d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11419;"DCE";2;"2016-04-22 12:38:00";"3";49,18875;-0,164167;49,184083;-0,164217;558;12;4;39;"Barbus barbus";"Barbeau fluviatile";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11419;"DCE";2;"2016-04-22 12:38:00";"3";49,18875;-0,164167;49,184083;-0,164217;558;12;3;7;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11419;"DCE";2;"2016-04-22 12:38:00";"3";49,18875;-0,164167;49,184083;-0,164217;558;12;3;22;"Cottus gobio";"Chabot";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11447;"DCE";2;"2016-04-22 13:35:00";"4";49,198;-0,170333;49,193667;-0,164;790;15;6;190;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11447;"DCE";2;"2016-04-22 13:35:00";"4";49,198;-0,170333;49,193667;-0,164;790;15;2;34;"Barbus barbus";"Barbeau fluviatile";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11447;"DCE";2;"2016-04-22 13:35:00";"4";49,198;-0,170333;49,193667;-0,164;790;15;3;32;"Sander lucioperca";"Sandre";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11447;"DCE";2;"2016-04-22 13:35:00";"4";49,198;-0,170333;49,193667;-0,164;790;15;13;14;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;3;53;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;7;28;"Ammodytes tobianus";"Equille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;1;NA;"Syngnathus acus";"Syngnathe aiguille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;4;34;"Dicentrarchus punctatus";"Bar tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;3;NA;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;41;41;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;3;144;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11449;"DCE";2;"2016-04-23 10:01:00";"6";49,274667;-0,111;49,2785;-0,113967;526;11;2;14;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11449;"DCE";2;"2016-04-23 10:01:00";"6";49,274667;-0,111;49,2785;-0,113967;526;11;26;27;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11449;"DCE";2;"2016-04-23 10:01:00";"6";49,274667;-0,111;49,2785;-0,113967;526;11;8;6;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11449;"DCE";2;"2016-04-23 10:01:00";"6";49,274667;-0,111;49,2785;-0,113967;526;11;5;27;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11448;"DCE";2;"2016-04-22 15:14:00";"5";49,2955;-0,090417;49,297;-0,0965;485;10;13;15;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11450;"DCE";2;"2016-04-23 11:16:00";"7";49,1935;-0,162783;49,188783;-0,164117;639;12;1;NA;"Barbatula barbatula";"Loche franche";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11450;"DCE";2;"2016-04-23 11:16:00";"7";49,1935;-0,162783;49,188783;-0,164117;639;12;1;18;"Barbus barbus";"Barbeau fluviatile";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11450;"DCE";2;"2016-04-23 11:16:00";"7";49,1935;-0,162783;49,188783;-0,164117;639;12;1;NA;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11450;"DCE";2;"2016-04-23 11:16:00";"7";49,1935;-0,162783;49,188783;-0,164117;639;12;1;7;"Cottus gobio";"Chabot";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11450;"DCE";2;"2016-04-23 11:16:00";"7";49,1935;-0,162783;49,188783;-0,164117;639;12;1;1800;"Cyprinus carpio";"Carpe commune";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11451;"DCE";2;"2016-04-23 11:46:00";"8";49,188667;-0,164;49,183833;-0,163833;572;11;11;22;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11451;"DCE";2;"2016-04-23 11:46:00";"8";49,188667;-0,164;49,183833;-0,163833;572;11;2;17;"Cottus gobio";"Chabot";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11451;"DCE";2;"2016-04-23 11:46:00";"8";49,188667;-0,164;49,183833;-0,163833;572;11;2;26;"Barbus barbus";"Barbeau fluviatile";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11451;"DCE";2;"2016-04-23 11:46:00";"8";49,188667;-0,164;49,183833;-0,163833;572;11;1;35;"Rutilus rutilus";"Gardon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11452;"DCE";2;"2016-04-23 14:32:00";"9";49,283;-0,1135;49,279;-0,1145;537;10;125;125;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11452;"DCE";2;"2016-04-23 14:32:00";"9";49,283;-0,1135;49,279;-0,1145;537;10;14;80;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;8;945;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11452;"DCE";2;"2016-04-23 14:32:00";"9";49,283;-0,1135;49,279;-0,1145;537;10;21;100;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11452;"DCE";2;"2016-04-23 14:32:00";"9";49,283;-0,1135;49,279;-0,1145;537;10;26;28;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11452;"DCE";2;"2016-04-23 14:32:00";"9";49,283;-0,1135;49,279;-0,1145;537;10;19;13;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11453;"DCE";2;"2016-04-23 14:53:00";"10";49,278333;-0,113667;49,2745;-0,110917;529;10;104;115;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11453;"DCE";2;"2016-04-23 14:53:00";"10";49,278333;-0,113667;49,2745;-0,110917;529;10;15;59;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11453;"DCE";2;"2016-04-23 14:53:00";"10";49,278333;-0,113667;49,2745;-0,110917;529;10;6;28;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11453;"DCE";2;"2016-04-23 14:53:00";"10";49,278333;-0,113667;49,2745;-0,110917;529;10;26;35;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11453;"DCE";2;"2016-04-23 14:53:00";"10";49,278333;-0,113667;49,2745;-0,110917;529;10;1;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;5;26;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;44;45;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;38;31;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;15;3;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;8;49;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11454;"DCE";2;"2016-04-23 15:24:00";"11";49,2905;-0,1065;49,287;-0,11;528;10;11;80;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";2;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;16;215;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;141;125;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;1;NA;"Syngnathus acus";"Syngnathe aiguille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;161;209;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;1;NA;"Palaemon longirostris";"Crevette blanche";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;6;4;"Aphia minuta";"Nonnat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;14;150;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;94;1750;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11450;"DCE";2;"2016-04-23 11:16:00";"7";49,1935;-0,162783;49,188783;-0,164117;639;12;3;NA;"Atyaephyra desmaresti,Palemon varians";"crevettes divers";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11451;"DCE";2;"2016-04-23 11:46:00";"8";49,188667;-0,164;49,183833;-0,163833;572;11;1;NA;"Atyaephyra desmaresti,Palemon varians";"crevettes divers";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11456;"DCE";2;"2016-04-24 11:57:00";"13";49,295917;-0,101333;49,29575;-0,092667;668;13;21;500;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11456;"DCE";2;"2016-04-24 11:57:00";"13";49,295917;-0,101333;49,29575;-0,092667;668;13;79;52;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11456;"DCE";2;"2016-04-24 11:57:00";"13";49,295917;-0,101333;49,29575;-0,092667;668;13;36;35;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11456;"DCE";2;"2016-04-24 11:57:00";"13";49,295917;-0,101333;49,29575;-0,092667;668;13;1;11;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11456;"DCE";2;"2016-04-24 11:57:00";"13";49,295917;-0,101333;49,29575;-0,092667;668;13;3;NA;"Aphia minuta";"Nonnat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11456;"DCE";2;"2016-04-24 11:57:00";"13";49,295917;-0,101333;49,29575;-0,092667;668;13;3;16;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;285;2619;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;9;82;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;1;45;"Ciliata mustela";"Motelle à cinq barbillons";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;1;22;"Lipophrys pholis";"Blennie mordocet";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;75;53;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;30;200;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;2;NA;"Aphia minuta";"Nonnat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11457;"DCE";2;"2016-04-24 13:49:00";"14";49,296833;-0,0925;49,295833;-0,10225;749;14;72;85;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11458;"DCE";2;"2016-04-24 14:19:00";"15";49,295333;-0,1035;49,29075;-0,1065;568;11;2;NA;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11458;"DCE";2;"2016-04-24 14:19:00";"15";49,295333;-0,1035;49,29075;-0,1065;568;11;1;16;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11458;"DCE";2;"2016-04-24 14:19:00";"15";49,295333;-0,1035;49,29075;-0,1065;568;11;1;NA;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11455;"DCE";2;"2016-04-24 11:03:00";"12";49,296167;-0,101667;49,296667;-0,091667;770;15;2;209;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11452;"DCE";2;"2016-04-23 14:32:00";"9";49,283;-0,1135;49,279;-0,1145;537;10;1;120;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
11451;"DCE";2;"2016-04-23 11:46:00";"8";49,188667;-0,164;49,183833;-0,163833;572;11;1;44;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
11894;"DCE";2;"2016-10-01 11:17:00";"10";49,1953;-0,166217;49,198217;-0,170517;467;10;7;NA;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14521;"DCE";2;"2017-05-27 11:45:00";"1";49,198167;-0,170417;49,195183;-0,166233;480;10;26;18;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14521;"DCE";2;"2017-05-27 11:45:00";"1";49,198167;-0,170417;49,195183;-0,166233;480;10;3;NA;"Atyaephyra desmaresti,Palemon varians";"crevettes divers";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14522;"DCE";2;"2017-05-27 13:41:00";"2";49,198167;-0,170467;49,195167;-0,1663;484;10;2;14;"Gobio gobio";"Goujon";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14522;"DCE";2;"2017-05-27 13:41:00";"2";49,198167;-0,170467;49,195167;-0,1663;484;10;1;49;"Scardinius erythrophthalmus";"Rotengle";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14522;"DCE";2;"2017-05-27 13:41:00";"2";49,198167;-0,170467;49,195167;-0,1663;484;10;19;67;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14522;"DCE";2;"2017-05-27 13:41:00";"2";49,198167;-0,170467;49,195167;-0,1663;484;10;1;NA;"Orconectes limosus";"Ecrevisse américaine";"petit chalut a perche";"Dives";1;"Estuaire de la DIves"
14523;"DCE";2;"2017-05-28 11:28:00";"3";49,296367;-0,088467;49,301417;-0,09075;633;11;1;NA;"Ammodytes tobianus";"Equille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14523;"DCE";2;"2017-05-28 11:28:00";"3";49,296367;-0,088467;49,301417;-0,09075;633;11;1;NA;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14524;"DCE";2;"2017-05-28 11:52:00";"4";49,296133;-0,101067;49,296083;-0,092717;650;13;3;22;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14524;"DCE";2;"2017-05-28 11:52:00";"4";49,296133;-0,101067;49,296083;-0,092717;650;13;2;NA;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14524;"DCE";2;"2017-05-28 11:52:00";"4";49,296133;-0,101067;49,296083;-0,092717;650;13;1;20;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14524;"DCE";2;"2017-05-28 11:52:00";"4";49,296133;-0,101067;49,296083;-0,092717;650;13;50;1000;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14524;"DCE";2;"2017-05-28 11:52:00";"4";49,296133;-0,101067;49,296083;-0,092717;650;13;2;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14525;"DCE";2;"2017-05-28 12:21:00";"5";49,292067;-0,1054;49,2957;-0,102733;464;10;3;25;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14525;"DCE";2;"2017-05-28 12:21:00";"5";49,292067;-0,1054;49,2957;-0,102733;464;10;30;NA;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14525;"DCE";2;"2017-05-28 12:21:00";"5";49,292067;-0,1054;49,2957;-0,102733;464;10;214;5250;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14525;"DCE";2;"2017-05-28 12:21:00";"5";49,292067;-0,1054;49,2957;-0,102733;464;10;3;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14526;"DCE";2;"2017-05-28 13:12:00";"6";49,2868;-0,110567;49,291383;-0,106283;664;14;5;45;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14526;"DCE";2;"2017-05-28 13:12:00";"6";49,2868;-0,110567;49,291383;-0,106283;664;14;3;NA;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14526;"DCE";2;"2017-05-28 13:12:00";"6";49,2868;-0,110567;49,291383;-0,106283;664;14;102;135;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14526;"DCE";2;"2017-05-28 13:12:00";"6";49,2868;-0,110567;49,291383;-0,106283;664;14;275;4425;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14526;"DCE";2;"2017-05-28 13:12:00";"6";49,2868;-0,110567;49,291383;-0,106283;664;14;1;190;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14526;"DCE";2;"2017-05-28 13:12:00";"6";49,2868;-0,110567;49,291383;-0,106283;664;14;15;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14527;"DCE";2;"2017-05-28 15:09:00";"7";49,286183;-0,111317;49,290967;-0,106433;710;13;92;109;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14527;"DCE";2;"2017-05-28 15:09:00";"7";49,286183;-0,111317;49,290967;-0,106433;710;13;2;16;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14527;"DCE";2;"2017-05-28 15:09:00";"7";49,286183;-0,111317;49,290967;-0,106433;710;13;5;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14527;"DCE";2;"2017-05-28 15:09:00";"7";49,286183;-0,111317;49,290967;-0,106433;710;13;1;132;"Eriocheir sinensis";"Crabe chinois";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14527;"DCE";2;"2017-05-28 15:09:00";"7";49,286183;-0,111317;49,290967;-0,106433;710;13;211;4000;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14528;"DCE";2;"2017-05-28 15:36:00";"8";49,295667;-0,10285;49,291767;-0,105733;499;10;5;463;"Platichthys flesus";"Flet d'Europe";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14528;"DCE";2;"2017-05-28 15:36:00";"8";49,295667;-0,10285;49,291767;-0,105733;499;10;10;11;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14528;"DCE";2;"2017-05-28 15:36:00";"8";49,295667;-0,10285;49,291767;-0,105733;499;10;6;63;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14528;"DCE";2;"2017-05-28 15:36:00";"8";49,295667;-0,10285;49,291767;-0,105733;499;10;1;NA;"Crangon crangon";"Crevette grise";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14528;"DCE";2;"2017-05-28 15:36:00";"8";49,295667;-0,10285;49,291767;-0,105733;499;10;99;2900;"Carcinus maenas";"Crabe vert";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;5;NA;"Clupeidae";"Harengs, sardines nca";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;1;9;"Sprattus sprattus";"Sprat";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;1;10;"Dicentrarchus labrax";"Bar européen";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;15;12;"Pomatoschistus microps";"Gobie tacheté";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
14529;"DCE";2;"2017-05-28 15:54:00";"9";49,296133;-0,101133;49,296167;-0,09235;679;15;10;47;"Ammodytes tobianus";"Equille";"petit chalut a perche";"Dives";3;"Estuaire de la DIves"
